지점번호,지점명,시작일,종료일,장마일수,강수일수,합계강수량
245,정읍,2017-06-29,2017-07-29,31,18,226
247,남원,2017-06-29,2017-07-29,31,16,205.7
248,장수,2017-06-29,2017-07-29,31,22,257.2
260,장흥,2017-06-29,2017-07-29,31,15,248.3
261,해남,2017-06-29,2017-07-29,31,16,158.9
262,고흥,2017-06-29,2017-07-29,31,10,299.3
271,봉화,2017-06-29,2017-07-29,31,17,239.3
272,영주,2017-06-29,2017-07-29,31,18,308.5
273,문경,2017-06-29,2017-07-29,31,19,646.6
277,영덕,2017-06-29,2017-07-29,31,16,160.2
278,의성,2017-06-29,2017-07-29,31,19,219.8
279,구미,2017-06-29,2017-07-29,31,13,107
281,영천,2017-06-29,2017-07-29,31,16,167.4
284,거창,2017-06-29,2017-07-29,31,15,135.5
285,합천,2017-06-29,2017-07-29,31,20,110.4
288,밀양,2017-06-29,2017-07-29,31,14,49.3
289,산청,2017-06-29,2017-07-29,31,20,103.3
294,거제,2017-06-29,2017-07-29,31,16,258
295,남해,2017-06-29,2017-07-29,31,15,156.9
90,속초,2017-07-01,2017-07-29,29,14,270.3
95,철원,2017-07-01,2017-07-29,29,14,575.1
100,대관령,2017-07-01,2017-07-29,29,17,352.3
101,춘천,2017-07-01,2017-07-29,29,18,530.4
105,강릉,2017-07-01,2017-07-29,29,18,236.1
108,서울,2017-07-01,2017-07-29,29,19,617.5
112,인천,2017-07-01,2017-07-29,29,19,455
114,원주,2017-07-01,2017-07-29,29,20,486.8
119,수원,2017-07-01,2017-07-29,29,20,579.7
127,충주,2017-07-01,2017-07-29,29,19,375.3
129,서산,2017-07-01,2017-07-29,29,17,241.6
131,청주,2017-07-01,2017-07-29,29,19,750
133,대전,2017-07-01,2017-07-29,29,20,405.3
135,추풍령,2017-07-01,2017-07-29,29,19,255.6
201,강화,2017-07-01,2017-07-29,29,17,298.4
202,양평,2017-07-01,2017-07-29,29,20,555.7
203,이천,2017-07-01,2017-07-29,29,19,425.3
211,인제,2017-07-01,2017-07-29,29,18,524
212,홍천,2017-07-01,2017-07-29,29,19,565.4
216,태백,2017-07-01,2017-07-29,29,17,298.4
221,제천,2017-07-01,2017-07-29,29,20,440.8
226,보은,2017-07-01,2017-07-29,29,20,518
232,천안,2017-07-01,2017-07-29,29,20,753.5
235,보령,2017-07-01,2017-07-29,29,17,255.6
236,부여,2017-07-01,2017-07-29,29,18,285.2
238,금산,2017-07-01,2017-07-29,29,19,278
184,제주,2018-06-19,2018-07-09,21,13,202.1
185,고산,2018-06-19,2018-07-09,21,11,170.6
188,성산,2018-06-19,2018-07-09,21,15,341.6
189,서귀포,2018-06-19,2018-07-09,21,16,268
90,속초,2018-06-26,2018-07-11,16,12,216.7
95,철원,2018-06-26,2018-07-11,16,13,268.9
100,대관령,2018-06-26,2018-07-11,16,13,281.1
101,춘천,2018-06-26,2018-07-11,16,13,316.7
105,강릉,2018-06-26,2018-07-11,16,12,229
108,서울,2018-06-26,2018-07-11,16,12,297.1
112,인천,2018-06-26,2018-07-11,16,9,242.1
114,원주,2018-06-26,2018-07-11,16,11,253.5
119,수원,2018-06-26,2018-07-11,16,12,320.1
127,충주,2018-06-26,2018-07-11,16,11,209.4
129,서산,2018-06-26,2018-07-11,16,12,297.5
130,울진,2018-06-26,2018-07-09,14,11,241
131,청주,2018-06-26,2018-07-11,16,9,329.9
133,대전,2018-06-26,2018-07-11,16,11,338.3
135,추풍령,2018-06-26,2018-07-11,16,12,211.6
136,안동,2018-06-26,2018-07-09,14,8,196.7
138,포항,2018-06-26,2018-07-09,14,12,238.2
140,군산,2018-06-26,2018-07-09,14,10,409.4
143,대구,2018-06-26,2018-07-09,14,10,266
146,전주,2018-06-26,2018-07-09,14,10,289
152,울산,2018-06-26,2018-07-09,14,14,254.2
155,창원,2018-06-26,2018-07-09,14,11,284.8
156,광주,2018-06-26,2018-07-09,14,8,285.2
159,부산,2018-06-26,2018-07-09,14,12,345.7
162,통영,2018-06-26,2018-07-09,14,12,381.1
165,목포,2018-06-26,2018-07-09,14,6,220.2
168,여수,2018-06-26,2018-07-09,14,11,404.2
170,완도,2018-06-26,2018-07-09,14,10,216
192,진주,2018-06-26,2018-07-09,14,11,380.2
201,강화,2018-06-26,2018-07-11,16,10,199.2
202,양평,2018-06-26,2018-07-11,16,12,373.6
203,이천,2018-06-26,2018-07-11,16,10,308.7
211,인제,2018-06-26,2018-07-11,16,13,348.4
212,홍천,2018-06-26,2018-07-11,16,12,302.4
216,태백,2018-06-26,2018-07-11,16,14,280
221,제천,2018-06-26,2018-07-11,16,12,295
226,보은,2018-06-26,2018-07-11,16,11,261.8
232,천안,2018-06-26,2018-07-11,16,10,271.9
235,보령,2018-06-26,2018-07-11,16,8,324.8
236,부여,2018-06-26,2018-07-11,16,10,371.3
238,금산,2018-06-26,2018-07-11,16,9,263.2
243,부안,2018-06-26,2018-07-09,14,10,359.7
244,임실,2018-06-26,2018-07-09,14,11,320.1
245,정읍,2018-06-26,2018-07-09,14,10,294.6
247,남원,2018-06-26,2018-07-09,14,11,275.4
248,장수,2018-06-26,2018-07-09,14,11,269.5
260,장흥,2018-06-26,2018-07-09,14,8,278.3
261,해남,2018-06-26,2018-07-09,14,8,238.6
262,고흥,2018-06-26,2018-07-09,14,9,308.2
271,봉화,2018-06-26,2018-07-09,14,12,288.6
272,영주,2018-06-26,2018-07-09,14,11,309.6
273,문경,2018-06-26,2018-07-09,14,10,233.3
277,영덕,2018-06-26,2018-07-09,14,11,225.6
278,의성,2018-06-26,2018-07-09,14,10,251.9
279,구미,2018-06-26,2018-07-09,14,12,402.7
281,영천,2018-06-26,2018-07-09,14,11,240.7
284,거창,2018-06-26,2018-07-09,14,9,205.2
285,합천,2018-06-26,2018-07-09,14,10,299
288,밀양,2018-06-26,2018-07-09,14,10,253
289,산청,2018-06-26,2018-07-09,14,11,241
294,거제,2018-06-26,2018-07-09,14,12,546.1
295,남해,2018-06-26,2018-07-09,14,11,482.8
90,속초,2019-06-26,2019-07-29,34,13,239
95,철원,2019-06-26,2019-07-29,34,17,265
100,대관령,2019-06-26,2019-07-29,34,19,187
101,춘천,2019-06-26,2019-07-29,34,13,174.5
105,강릉,2019-06-26,2019-07-29,34,20,228.3
108,서울,2019-06-26,2019-07-29,34,16,133.8
112,인천,2019-06-26,2019-07-29,34,16,176.5
114,원주,2019-06-26,2019-07-29,34,16,135.8
119,수원,2019-06-26,2019-07-29,34,16,185
127,충주,2019-06-26,2019-07-29,34,20,169.1
129,서산,2019-06-26,2019-07-29,34,15,175.3
130,울진,2019-06-26,2019-07-28,33,17,171.5
131,청주,2019-06-26,2019-07-29,34,12,216.7
133,대전,2019-06-26,2019-07-29,34,15,214
135,추풍령,2019-06-26,2019-07-29,34,19,264.6
136,안동,2019-06-26,2019-07-28,33,13,158.9
138,포항,2019-06-26,2019-07-28,33,13,210.4
140,군산,2019-06-26,2019-07-28,33,17,236.1
143,대구,2019-06-26,2019-07-28,33,16,253.9
146,전주,2019-06-26,2019-07-28,33,16,233.1
152,울산,2019-06-26,2019-07-28,33,14,380.1
155,창원,2019-06-26,2019-07-28,33,16,538.7
156,광주,2019-06-26,2019-07-28,33,16,350.7
159,부산,2019-06-26,2019-07-28,33,13,596.8
162,통영,2019-06-26,2019-07-28,33,15,607.2
165,목포,2019-06-26,2019-07-28,33,18,263.5
168,여수,2019-06-26,2019-07-28,33,15,527.6
170,완도,2019-06-26,2019-07-28,33,16,501.8
184,제주,2019-06-26,2019-07-19,24,13,430.8
185,고산,2019-06-26,2019-07-19,24,13,263.1
188,성산,2019-06-26,2019-07-19,24,13,574.6
189,서귀포,2019-06-26,2019-07-19,24,14,519.8
192,진주,2019-06-26,2019-07-28,33,16,428.6
201,강화,2019-06-26,2019-07-29,34,15,251.4
202,양평,2019-06-26,2019-07-29,34,17,204.1
203,이천,2019-06-26,2019-07-29,34,20,223.4
211,인제,2019-06-26,2019-07-29,34,15,132
212,홍천,2019-06-26,2019-07-29,34,16,176.1
216,태백,2019-06-26,2019-07-29,34,16,239
221,제천,2019-06-26,2019-07-29,34,22,167
226,보은,2019-06-26,2019-07-29,34,17,246.1
232,천안,2019-06-26,2019-07-29,34,13,239.2
235,보령,2019-06-26,2019-07-29,34,13,171.7
236,부여,2019-06-26,2019-07-29,34,16,235.8
238,금산,2019-06-26,2019-07-29,34,17,192.6
243,부안,2019-06-26,2019-07-28,33,19,287.5
244,임실,2019-06-26,2019-07-28,33,19,310.7
245,정읍,2019-06-26,2019-07-28,33,21,309.3
247,남원,2019-06-26,2019-07-28,33,21,429.8
248,장수,2019-06-26,2019-07-28,33,22,390.2
260,장흥,2019-06-26,2019-07-28,33,17,423.7
261,해남,2019-06-26,2019-07-28,33,12,196.4
262,고흥,2019-06-26,2019-07-28,33,12,559.3
271,봉화,2019-06-26,2019-07-28,33,19,291.2
272,영주,2019-06-26,2019-07-28,33,18,247.4
273,문경,2019-06-26,2019-07-28,33,18,261.3
277,영덕,2019-06-26,2019-07-28,33,16,249.5
278,의성,2019-06-26,2019-07-28,33,16,170.9
279,구미,2019-06-26,2019-07-28,33,15,250.9
281,영천,2019-06-26,2019-07-28,33,14,295.2
284,거창,2019-06-26,2019-07-28,33,17,316.6
285,합천,2019-06-26,2019-07-28,33,17,394.4
288,밀양,2019-06-26,2019-07-28,33,12,380.9
289,산청,2019-06-26,2019-07-28,33,20,539.3
294,거제,2019-06-26,2019-07-28,33,18,790.7
295,남해,2019-06-26,2019-07-28,33,17,784.9
184,제주,2020-06-10,2020-07-28,49,28,405.3
185,고산,2020-06-10,2020-07-28,49,28,538.2
188,성산,2020-06-10,2020-07-28,49,31,704.1
189,서귀포,2020-06-10,2020-07-28,49,31,719.4
90,속초,2020-06-24,2020-08-16,54,29,968.5
95,철원,2020-06-24,2020-08-16,54,32,1085.4
100,대관령,2020-06-24,2020-08-16,54,35,771.1
101,춘천,2020-06-24,2020-08-16,54,33,944.1
105,강릉,2020-06-24,2020-08-16,54,33,751.6
108,서울,2020-06-24,2020-08-16,54,33,951.6
112,인천,2020-06-24,2020-08-16,54,35,792.9
114,원주,2020-06-24,2020-08-16,54,38,707.1
119,수원,2020-06-24,2020-08-16,54,36,1057.9
127,충주,2020-06-24,2020-08-16,54,38,814.3
129,서산,2020-06-24,2020-08-16,54,32,777.4
130,울진,2020-06-24,2020-07-31,38,23,580.5
131,청주,2020-06-24,2020-08-16,54,34,739.8
133,대전,2020-06-24,2020-08-16,54,39,918.2
135,추풍령,2020-06-24,2020-08-16,54,36,795.5
136,안동,2020-06-24,2020-07-31,38,23,464
138,포항,2020-06-24,2020-07-31,38,23,406
140,군산,2020-06-24,2020-07-31,38,24,521
143,대구,2020-06-24,2020-07-31,38,22,381.6
146,전주,2020-06-24,2020-07-31,38,30,682
152,울산,2020-06-24,2020-07-31,38,22,630.1
155,창원,2020-06-24,2020-07-31,38,25,689.3
156,광주,2020-06-24,2020-07-31,38,20,588.3
159,부산,2020-06-24,2020-07-31,38,23,956.7
162,통영,2020-06-24,2020-07-31,38,23,781.6
165,목포,2020-06-24,2020-07-31,38,21,443.1
168,여수,2020-06-24,2020-07-31,38,25,714.2
170,완도,2020-06-24,2020-07-31,38,25,417.3
192,진주,2020-06-24,2020-07-31,38,22,712
201,강화,2020-06-24,2020-08-16,54,33,833.5
202,양평,2020-06-24,2020-08-16,54,35,821.7
203,이천,2020-06-24,2020-08-16,54,37,1012.8
211,인제,2020-06-24,2020-08-16,54,36,742.5
212,홍천,2020-06-24,2020-08-16,54,35,937.8
216,태백,2020-06-24,2020-08-16,54,33,653.5
221,제천,2020-06-24,2020-08-16,54,37,961.4
226,보은,2020-06-24,2020-08-16,54,38,907.3
232,천안,2020-06-24,2020-08-16,54,33,808.6
235,보령,2020-06-24,2020-08-16,54,34,673.9
236,부여,2020-06-24,2020-08-16,54,35,860.1
238,금산,2020-06-24,2020-08-16,54,39,970.4
243,부안,2020-06-24,2020-07-31,38,28,568.9
244,임실,2020-06-24,2020-07-31,38,28,565.2
245,정읍,2020-06-24,2020-07-31,38,28,495.7
247,남원,2020-06-24,2020-07-31,38,26,615.2
248,장수,2020-06-24,2020-07-31,38,27,637
260,장흥,2020-06-24,2020-07-31,38,22,449.8
261,해남,2020-06-24,2020-07-31,38,20,366.2
262,고흥,2020-06-24,2020-07-31,38,21,430.3
271,봉화,2020-06-24,2020-07-31,38,24,349.8
272,영주,2020-06-24,2020-07-31,38,23,552.2
273,문경,2020-06-24,2020-07-31,38,26,724.4
277,영덕,2020-06-24,2020-07-31,38,24,627.9
278,의성,2020-06-24,2020-07-31,38,24,424.5
279,구미,2020-06-24,2020-07-31,38,23,490.2
281,영천,2020-06-24,2020-07-31,38,23,391
284,거창,2020-06-24,2020-07-31,38,25,648.7
285,합천,2020-06-24,2020-07-31,38,25,643
288,밀양,2020-06-24,2020-07-31,38,24,498.2
289,산청,2020-06-24,2020-07-31,38,22,739
294,거제,2020-06-24,2020-07-31,38,24,862
295,남해,2020-06-24,2020-07-31,38,23,843.6
90,속초,2021-07-03,2021-07-19,17,6,102.7
95,철원,2021-07-03,2021-07-19,17,7,115.8
100,대관령,2021-07-03,2021-07-19,17,7,110.1
101,춘천,2021-07-03,2021-07-19,17,9,156.4
105,강릉,2021-07-03,2021-07-19,17,6,142.2
108,서울,2021-07-03,2021-07-19,17,7,165.3
112,인천,2021-07-03,2021-07-19,17,8,84.2
114,원주,2021-07-03,2021-07-19,17,11,195.6
119,수원,2021-07-03,2021-07-19,17,9,123.7
127,충주,2021-07-03,2021-07-19,17,12,304.5
129,서산,2021-07-03,2021-07-19,17,12,119.1
130,울진,2021-07-03,2021-07-19,17,9,120.2
131,청주,2021-07-03,2021-07-19,17,10,127.2
133,대전,2021-07-03,2021-07-19,17,11,150.4
135,추풍령,2021-07-03,2021-07-19,17,11,214.4
136,안동,2021-07-03,2021-07-19,17,12,127.5
138,포항,2021-07-03,2021-07-19,17,10,203.7
140,군산,2021-07-03,2021-07-19,17,12,249.9
143,대구,2021-07-03,2021-07-19,17,13,147.9
146,전주,2021-07-03,2021-07-19,17,11,220.4
152,울산,2021-07-03,2021-07-19,17,10,189.3
155,창원,2021-07-03,2021-07-19,17,10,516.4
156,광주,2021-07-03,2021-07-19,17,9,201.8
159,부산,2021-07-03,2021-07-19,17,10,395.7
162,통영,2021-07-03,2021-07-19,17,9,375.5
165,목포,2021-07-03,2021-07-19,17,10,309.5
168,여수,2021-07-03,2021-07-19,17,9,434.1
170,완도,2021-07-03,2021-07-19,17,10,420.8
184,제주,2021-07-03,2021-07-19,17,8,89.8
185,고산,2021-07-03,2021-07-19,17,9,110.2
188,성산,2021-07-03,2021-07-19,17,9,204.4
189,서귀포,2021-07-03,2021-07-19,17,10,196
192,진주,2021-07-03,2021-07-19,17,10,357.8
201,강화,2021-07-03,2021-07-19,17,6,83.9
202,양평,2021-07-03,2021-07-19,17,9,114.6
203,이천,2021-07-03,2021-07-19,17,12,131.5
211,인제,2021-07-03,2021-07-19,17,6,118.6
212,홍천,2021-07-03,2021-07-19,17,7,104
216,태백,2021-07-03,2021-07-19,17,10,145.9
221,제천,2021-07-03,2021-07-19,17,11,221.2
226,보은,2021-07-03,2021-07-19,17,11,160.8
232,천안,2021-07-03,2021-07-19,17,11,117.6
235,보령,2021-07-03,2021-07-19,17,12,131.3
236,부여,2021-07-03,2021-07-19,17,10,185.9
238,금산,2021-07-03,2021-07-19,17,12,296.1
243,부안,2021-07-03,2021-07-19,17,11,219.8
244,임실,2021-07-03,2021-07-19,17,10,221.4
245,정읍,2021-07-03,2021-07-19,17,10,206.5
247,남원,2021-07-03,2021-07-19,17,9,203.2
248,장수,2021-07-03,2021-07-19,17,10,202.5
260,장흥,2021-07-03,2021-07-19,17,9,437.2
261,해남,2021-07-03,2021-07-19,17,10,495.9
262,고흥,2021-07-03,2021-07-19,17,7,450.1
271,봉화,2021-07-03,2021-07-19,17,12,176.9
272,영주,2021-07-03,2021-07-19,17,10,271.9
273,문경,2021-07-03,2021-07-19,17,11,329.7
277,영덕,2021-07-03,2021-07-19,17,10,139.2
278,의성,2021-07-03,2021-07-19,17,11,134.5
279,구미,2021-07-03,2021-07-19,17,12,259.7
281,영천,2021-07-03,2021-07-19,17,12,264.5
284,거창,2021-07-03,2021-07-19,17,11,211.3
285,합천,2021-07-03,2021-07-19,17,11,226.4
288,밀양,2021-07-03,2021-07-19,17,12,308
289,산청,2021-07-03,2021-07-19,17,10,205.1
294,거제,2021-07-03,2021-07-19,17,10,447.6
295,남해,2021-07-03,2021-07-19,17,8,503
184,제주,2022-06-21,2022-07-24,34,10,124.9
185,고산,2022-06-21,2022-07-24,34,14,229.7
188,성산,2022-06-21,2022-07-24,34,15,192.2
189,서귀포,2022-06-21,2022-07-24,34,20,283.5
90,속초,2022-06-23,2022-07-25,33,20,337.5
95,철원,2022-06-23,2022-07-25,33,23,558.7
100,대관령,2022-06-23,2022-07-25,33,17,343.6
101,춘천,2022-06-23,2022-07-25,33,21,525
105,강릉,2022-06-23,2022-07-25,33,19,305.5
108,서울,2022-06-23,2022-07-25,33,18,552.6
112,인천,2022-06-23,2022-07-25,33,13,451.1
114,원주,2022-06-23,2022-07-25,33,20,437.6
119,수원,2022-06-23,2022-07-25,33,16,622.9
127,충주,2022-06-23,2022-07-25,33,22,528
129,서산,2022-06-23,2022-07-25,33,19,486.6
130,울진,2022-06-23,2022-07-25,33,13,90.4
131,청주,2022-06-23,2022-07-25,33,21,267.9
133,대전,2022-06-23,2022-07-25,33,18,235
135,추풍령,2022-06-23,2022-07-25,33,14,222.1
136,안동,2022-06-23,2022-07-25,33,16,176.2
138,포항,2022-06-23,2022-07-25,33,10,122.2
140,군산,2022-06-23,2022-07-25,33,16,203.3
143,대구,2022-06-23,2022-07-25,33,13,124.8
146,전주,2022-06-23,2022-07-25,33,20,262.6
152,울산,2022-06-23,2022-07-25,33,13,173.2
155,창원,2022-06-23,2022-07-25,33,15,270.6
156,광주,2022-06-23,2022-07-25,33,17,209.6
159,부산,2022-06-23,2022-07-25,33,13,230.6
162,통영,2022-06-23,2022-07-25,33,14,173.6
165,목포,2022-06-23,2022-07-25,33,16,242.9
168,여수,2022-06-23,2022-07-25,33,16,267.6
170,완도,2022-06-23,2022-07-25,33,12,94.1
192,진주,2022-06-23,2022-07-25,33,16,222.4
201,강화,2022-06-23,2022-07-25,33,17,606.1
202,양평,2022-06-23,2022-07-25,33,21,595.8
203,이천,2022-06-23,2022-07-25,33,19,455.5
211,인제,2022-06-23,2022-07-25,33,21,419.4
212,홍천,2022-06-23,2022-07-25,33,23,461.2
216,태백,2022-06-23,2022-07-25,33,20,296.9
221,제천,2022-06-23,2022-07-25,33,19,507.2
226,보은,2022-06-23,2022-07-25,33,16,194.2
232,천안,2022-06-23,2022-07-25,33,20,252.9
235,보령,2022-06-23,2022-07-25,33,17,250
236,부여,2022-06-23,2022-07-25,33,15,220.9
238,금산,2022-06-23,2022-07-25,33,18,228.9
243,부안,2022-06-23,2022-07-25,33,19,190.1
244,임실,2022-06-23,2022-07-25,33,19,225.4
245,정읍,2022-06-23,2022-07-25,33,21,193.6
247,남원,2022-06-23,2022-07-25,33,19,197.5
248,장수,2022-06-23,2022-07-25,33,22,271.8
260,장흥,2022-06-23,2022-07-25,33,15,204.7
261,해남,2022-06-23,2022-07-25,33,16,206.6
262,고흥,2022-06-23,2022-07-25,33,12,224.2
271,봉화,2022-06-23,2022-07-25,33,18,273.6
272,영주,2022-06-23,2022-07-25,33,19,289.5
273,문경,2022-06-23,2022-07-25,33,20,226.9
277,영덕,2022-06-23,2022-07-25,33,11,129.2
278,의성,2022-06-23,2022-07-25,33,12,132.3
279,구미,2022-06-23,2022-07-25,33,13,163.5
281,영천,2022-06-23,2022-07-25,33,13,171.3
284,거창,2022-06-23,2022-07-25,33,16,145.9
285,합천,2022-06-23,2022-07-25,33,16,142.4
288,밀양,2022-06-23,2022-07-25,33,13,289.8
289,산청,2022-06-23,2022-07-25,33,14,169.4
294,거제,2022-06-23,2022-07-25,33,16,292.1
295,남해,2022-06-23,2022-07-25,33,16,249.1
130,울진,2023-06-25,2023-07-26,32,18,302.7
136,안동,2023-06-25,2023-07-26,32,22,582.5
138,포항,2023-06-25,2023-07-26,32,19,288
140,군산,2023-06-25,2023-07-26,32,22,993.5
143,대구,2023-06-25,2023-07-26,32,20,454.1
146,전주,2023-06-25,2023-07-26,32,23,868
152,울산,2023-06-25,2023-07-26,32,20,357.7
155,창원,2023-06-25,2023-07-26,32,25,624.8
156,광주,2023-06-25,2023-07-26,32,25,1102.5
159,부산,2023-06-25,2023-07-26,32,24,806.6
162,통영,2023-06-25,2023-07-26,32,25,756.7
165,목포,2023-06-25,2023-07-26,32,25,783.4
168,여수,2023-06-25,2023-07-26,32,26,745.7
170,완도,2023-06-25,2023-07-26,32,24,539.6
184,제주,2023-06-25,2023-07-25,31,19,430.6
185,고산,2023-06-25,2023-07-25,31,22,284.4
188,성산,2023-06-25,2023-07-25,31,21,442.4
189,서귀포,2023-06-25,2023-07-25,31,24,548.2
192,진주,2023-06-25,2023-07-26,32,24,748.1
243,부안,2023-06-25,2023-07-26,32,24,889.4
244,임실,2023-06-25,2023-07-26,32,26,902.8
245,정읍,2023-06-25,2023-07-26,32,24,929.6
247,남원,2023-06-25,2023-07-26,32,25,889.4
248,장수,2023-06-25,2023-07-26,32,25,1093.4
260,장흥,2023-06-25,2023-07-26,32,26,772.5
261,해남,2023-06-25,2023-07-26,32,25,651.9
262,고흥,2023-06-25,2023-07-26,32,25,649.1
271,봉화,2023-06-25,2023-07-26,32,23,787.6
272,영주,2023-06-25,2023-07-26,32,23,945.6
273,문경,2023-06-25,2023-07-26,32,23,905.5
277,영덕,2023-06-25,2023-07-26,32,21,335.3
278,의성,2023-06-25,2023-07-26,32,20,568.1
279,구미,2023-06-25,2023-07-26,32,21,611.5
281,영천,2023-06-25,2023-07-26,32,19,379.3
284,거창,2023-06-25,2023-07-26,32,24,630
285,합천,2023-06-25,2023-07-26,32,22,595.7
288,밀양,2023-06-25,2023-07-26,32,24,586.7
289,산청,2023-06-25,2023-07-26,32,24,699.1
294,거제,2023-06-25,2023-07-26,32,27,867.4
295,남해,2023-06-25,2023-07-26,32,27,1032.3
90,속초,2023-06-26,2023-07-26,31,17,207.2
95,철원,2023-06-26,2023-07-26,31,17,483.6
100,대관령,2023-06-26,2023-07-26,31,19,285.2
101,춘천,2023-06-26,2023-07-26,31,20,490.8
105,강릉,2023-06-26,2023-07-26,31,18,175.8
108,서울,2023-06-26,2023-07-26,31,21,532.2
112,인천,2023-06-26,2023-07-26,31,18,432.8
114,원주,2023-06-26,2023-07-26,31,21,536.4
119,수원,2023-06-26,2023-07-26,31,22,582.4
127,충주,2023-06-26,2023-07-26,31,21,703
129,서산,2023-06-26,2023-07-26,31,21,624.6
131,청주,2023-06-26,2023-07-26,31,22,774.4
133,대전,2023-06-26,2023-07-26,31,24,885.4
135,추풍령,2023-06-26,2023-07-26,31,20,591.2
201,강화,2023-06-26,2023-07-26,31,20,478.8
202,양평,2023-06-26,2023-07-26,31,20,639.5
203,이천,2023-06-26,2023-07-26,31,22,539.5
211,인제,2023-06-26,2023-07-26,31,23,425.9
212,홍천,2023-06-26,2023-07-26,31,22,553.2
216,태백,2023-06-26,2023-07-26,31,18,447.8
221,제천,2023-06-26,2023-07-26,31,22,751.8
226,보은,2023-06-26,2023-07-26,31,23,931.7
232,천안,2023-06-26,2023-07-26,31,23,723.1
235,보령,2023-06-26,2023-07-26,31,20,847.8
236,부여,2023-06-26,2023-07-26,31,21,994.9
238,금산,2023-06-26,2023-07-26,31,21,806.9
184,제주,2024-06-19,2024-07-27,39,17,417.7
185,고산,2024-06-19,2024-07-27,39,21,407.8
188,성산,2024-06-19,2024-07-27,39,22,680.6
189,서귀포,2024-06-19,2024-07-27,39,23,741.5
130,울진,2024-06-22,2024-07-27,36,19,271.3
136,안동,2024-06-22,2024-07-27,36,23,457.4
138,포항,2024-06-22,2024-07-27,36,17,342.8
140,군산,2024-06-22,2024-07-27,36,23,679.5
143,대구,2024-06-22,2024-07-27,36,22,442.9
146,전주,2024-06-22,2024-07-27,36,21,486.1
152,울산,2024-06-22,2024-07-27,36,12,289.5
155,창원,2024-06-22,2024-07-27,36,20,377
156,광주,2024-06-22,2024-07-27,36,23,392.8
159,부산,2024-06-22,2024-07-27,36,22,491.9
162,통영,2024-06-22,2024-07-27,36,25,609.3
165,목포,2024-06-22,2024-07-27,36,23,331.8
168,여수,2024-06-22,2024-07-27,36,24,500
170,완도,2024-06-22,2024-07-27,36,19,526.6
192,진주,2024-06-22,2024-07-27,36,24,396.9
243,부안,2024-06-22,2024-07-27,36,25,401.9
244,임실,2024-06-22,2024-07-27,36,25,465.8
245,정읍,2024-06-22,2024-07-27,36,22,375.1
247,남원,2024-06-22,2024-07-27,36,22,492.1
248,장수,2024-06-22,2024-07-27,36,27,632.3
260,장흥,2024-06-22,2024-07-27,36,21,561.7
